,Filename,Filepath,Gender,Emotion,Emotional Intensity
164,03-01-07-01-01-01-03.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_03\03-01-07-01-01-01-03.wav,male,disgust,medium
165,03-01-07-01-01-02-03.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_03\03-01-07-01-01-02-03.wav,male,disgust,medium
166,03-01-07-01-02-01-03.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_03\03-01-07-01-02-01-03.wav,male,disgust,medium
167,03-01-07-01-02-02-03.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_03\03-01-07-01-02-02-03.wav,male,disgust,medium
168,03-01-07-02-01-01-03.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_03\03-01-07-02-01-01-03.wav,male,disgust,high
169,03-01-07-02-01-02-03.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_03\03-01-07-02-01-02-03.wav,male,disgust,high
170,03-01-07-02-02-01-03.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_03\03-01-07-02-02-01-03.wav,male,disgust,high
171,03-01-07-02-02-02-03.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_03\03-01-07-02-02-02-03.wav,male,disgust,high
172,03-01-08-01-01-01-03.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_03\03-01-08-01-01-01-03.wav,male,surprised,medium
173,03-01-08-01-01-02-03.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_03\03-01-08-01-01-02-03.wav,male,surprised,medium
174,03-01-08-01-02-01-03.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_03\03-01-08-01-02-01-03.wav,male,surprised,medium
175,03-01-08-01-02-02-03.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_03\03-01-08-01-02-02-03.wav,male,surprised,medium
176,03-01-08-02-01-01-03.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_03\03-01-08-02-01-01-03.wav,male,surprised,high
177,03-01-08-02-01-02-03.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_03\03-01-08-02-01-02-03.wav,male,surprised,high
178,03-01-08-02-02-01-03.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_03\03-01-08-02-02-01-03.wav,male,surprised,high
179,03-01-08-02-02-02-03.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_03\03-01-08-02-02-02-03.wav,male,surprised,high
180,03-01-01-01-01-01-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-01-01-01-01-04.wav,female,neutral,medium
181,03-01-01-01-01-02-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-01-01-01-02-04.wav,female,neutral,medium
182,03-01-01-01-02-01-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-01-01-02-01-04.wav,female,neutral,medium
183,03-01-01-01-02-02-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-01-01-02-02-04.wav,female,neutral,medium
184,03-01-02-01-01-01-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-02-01-01-01-04.wav,female,neutral,medium
185,03-01-02-01-01-02-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-02-01-01-02-04.wav,female,neutral,medium
186,03-01-02-01-02-01-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-02-01-02-01-04.wav,female,neutral,medium
187,03-01-02-01-02-02-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-02-01-02-02-04.wav,female,neutral,medium
188,03-01-02-02-01-01-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-02-02-01-01-04.wav,female,neutral,high
189,03-01-02-02-01-02-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-02-02-01-02-04.wav,female,neutral,high
190,03-01-02-02-02-01-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-02-02-02-01-04.wav,female,neutral,high
191,03-01-02-02-02-02-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-02-02-02-02-04.wav,female,neutral,high
192,03-01-03-01-01-01-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-03-01-01-01-04.wav,female,happy,medium
193,03-01-03-01-01-02-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-03-01-01-02-04.wav,female,happy,medium
194,03-01-03-01-02-01-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-03-01-02-01-04.wav,female,happy,medium
195,03-01-03-01-02-02-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-03-01-02-02-04.wav,female,happy,medium
196,03-01-03-02-01-01-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-03-02-01-01-04.wav,female,happy,high
197,03-01-03-02-01-02-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-03-02-01-02-04.wav,female,happy,high
198,03-01-03-02-02-01-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-03-02-02-01-04.wav,female,happy,high
199,03-01-03-02-02-02-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-03-02-02-02-04.wav,female,happy,high
200,03-01-04-01-01-01-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-04-01-01-01-04.wav,female,sad,medium
201,03-01-04-01-01-02-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-04-01-01-02-04.wav,female,sad,medium
202,03-01-04-01-02-01-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-04-01-02-01-04.wav,female,sad,medium
203,03-01-04-01-02-02-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-04-01-02-02-04.wav,female,sad,medium
204,03-01-04-02-01-01-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-04-02-01-01-04.wav,female,sad,high
205,03-01-04-02-01-02-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-04-02-01-02-04.wav,female,sad,high
206,03-01-04-02-02-01-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-04-02-02-01-04.wav,female,sad,high
207,03-01-04-02-02-02-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-04-02-02-02-04.wav,female,sad,high
208,03-01-05-01-01-01-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-05-01-01-01-04.wav,female,angry,medium
209,03-01-05-01-01-02-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-05-01-01-02-04.wav,female,angry,medium
210,03-01-05-01-02-01-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-05-01-02-01-04.wav,female,angry,medium
211,03-01-05-01-02-02-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-05-01-02-02-04.wav,female,angry,medium
212,03-01-05-02-01-01-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-05-02-01-01-04.wav,female,angry,high
213,03-01-05-02-01-02-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-05-02-01-02-04.wav,female,angry,high
214,03-01-05-02-02-01-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-05-02-02-01-04.wav,female,angry,high
215,03-01-05-02-02-02-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-05-02-02-02-04.wav,female,angry,high
216,03-01-06-01-01-01-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-06-01-01-01-04.wav,female,fear,medium
217,03-01-06-01-01-02-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-06-01-01-02-04.wav,female,fear,medium
218,03-01-06-01-02-01-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-06-01-02-01-04.wav,female,fear,medium
219,03-01-06-01-02-02-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-06-01-02-02-04.wav,female,fear,medium
220,03-01-06-02-01-01-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-06-02-01-01-04.wav,female,fear,high
221,03-01-06-02-01-02-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-06-02-01-02-04.wav,female,fear,high
222,03-01-06-02-02-01-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-06-02-02-01-04.wav,female,fear,high
223,03-01-06-02-02-02-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-06-02-02-02-04.wav,female,fear,high
224,03-01-07-01-01-01-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-07-01-01-01-04.wav,female,disgust,medium
225,03-01-07-01-01-02-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-07-01-01-02-04.wav,female,disgust,medium
226,03-01-07-01-02-01-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-07-01-02-01-04.wav,female,disgust,medium
227,03-01-07-01-02-02-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-07-01-02-02-04.wav,female,disgust,medium
228,03-01-07-02-01-01-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-07-02-01-01-04.wav,female,disgust,high
229,03-01-07-02-01-02-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-07-02-01-02-04.wav,female,disgust,high
230,03-01-07-02-02-01-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-07-02-02-01-04.wav,female,disgust,high
231,03-01-07-02-02-02-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-07-02-02-02-04.wav,female,disgust,high
232,03-01-08-01-01-01-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-08-01-01-01-04.wav,female,surprised,medium
233,03-01-08-01-01-02-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-08-01-01-02-04.wav,female,surprised,medium
234,03-01-08-01-02-01-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-08-01-02-01-04.wav,female,surprised,medium
235,03-01-08-01-02-02-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-08-01-02-02-04.wav,female,surprised,medium
236,03-01-08-02-01-01-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-08-02-01-01-04.wav,female,surprised,high
237,03-01-08-02-01-02-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-08-02-01-02-04.wav,female,surprised,high
238,03-01-08-02-02-01-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-08-02-02-01-04.wav,female,surprised,high
239,03-01-08-02-02-02-04.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_04\03-01-08-02-02-02-04.wav,female,surprised,high
240,03-01-01-01-01-01-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-01-01-01-01-05.wav,male,neutral,medium
241,03-01-01-01-01-02-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-01-01-01-02-05.wav,male,neutral,medium
242,03-01-01-01-02-01-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-01-01-02-01-05.wav,male,neutral,medium
243,03-01-01-01-02-02-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-01-01-02-02-05.wav,male,neutral,medium
244,03-01-02-01-01-01-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-02-01-01-01-05.wav,male,neutral,medium
245,03-01-02-01-01-02-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-02-01-01-02-05.wav,male,neutral,medium
246,03-01-02-01-02-01-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-02-01-02-01-05.wav,male,neutral,medium
247,03-01-02-01-02-02-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-02-01-02-02-05.wav,male,neutral,medium
248,03-01-02-02-01-01-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-02-02-01-01-05.wav,male,neutral,high
249,03-01-02-02-01-02-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-02-02-01-02-05.wav,male,neutral,high
250,03-01-02-02-02-01-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-02-02-02-01-05.wav,male,neutral,high
251,03-01-02-02-02-02-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-02-02-02-02-05.wav,male,neutral,high
252,03-01-03-01-01-01-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-03-01-01-01-05.wav,male,happy,medium
253,03-01-03-01-01-02-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-03-01-01-02-05.wav,male,happy,medium
254,03-01-03-01-02-01-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-03-01-02-01-05.wav,male,happy,medium
255,03-01-03-01-02-02-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-03-01-02-02-05.wav,male,happy,medium
256,03-01-03-02-01-01-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-03-02-01-01-05.wav,male,happy,high
257,03-01-03-02-01-02-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-03-02-01-02-05.wav,male,happy,high
258,03-01-03-02-02-01-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-03-02-02-01-05.wav,male,happy,high
259,03-01-03-02-02-02-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-03-02-02-02-05.wav,male,happy,high
260,03-01-04-01-01-01-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-04-01-01-01-05.wav,male,sad,medium
261,03-01-04-01-01-02-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-04-01-01-02-05.wav,male,sad,medium
262,03-01-04-01-02-01-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-04-01-02-01-05.wav,male,sad,medium
263,03-01-04-01-02-02-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-04-01-02-02-05.wav,male,sad,medium
264,03-01-04-02-01-01-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-04-02-01-01-05.wav,male,sad,high
265,03-01-04-02-01-02-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-04-02-01-02-05.wav,male,sad,high
266,03-01-04-02-02-01-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-04-02-02-01-05.wav,male,sad,high
267,03-01-04-02-02-02-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-04-02-02-02-05.wav,male,sad,high
268,03-01-05-01-01-01-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-05-01-01-01-05.wav,male,angry,medium
269,03-01-05-01-01-02-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-05-01-01-02-05.wav,male,angry,medium
270,03-01-05-01-02-01-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-05-01-02-01-05.wav,male,angry,medium
271,03-01-05-01-02-02-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-05-01-02-02-05.wav,male,angry,medium
272,03-01-05-02-01-01-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-05-02-01-01-05.wav,male,angry,high
273,03-01-05-02-01-02-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-05-02-01-02-05.wav,male,angry,high
274,03-01-05-02-02-01-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-05-02-02-01-05.wav,male,angry,high
275,03-01-05-02-02-02-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-05-02-02-02-05.wav,male,angry,high
276,03-01-06-01-01-01-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-06-01-01-01-05.wav,male,fear,medium
277,03-01-06-01-01-02-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-06-01-01-02-05.wav,male,fear,medium
278,03-01-06-01-02-01-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-06-01-02-01-05.wav,male,fear,medium
279,03-01-06-01-02-02-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-06-01-02-02-05.wav,male,fear,medium
280,03-01-06-02-01-01-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-06-02-01-01-05.wav,male,fear,high
281,03-01-06-02-01-02-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-06-02-01-02-05.wav,male,fear,high
282,03-01-06-02-02-01-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-06-02-02-01-05.wav,male,fear,high
283,03-01-06-02-02-02-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-06-02-02-02-05.wav,male,fear,high
284,03-01-07-01-01-01-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-07-01-01-01-05.wav,male,disgust,medium
285,03-01-07-01-01-02-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-07-01-01-02-05.wav,male,disgust,medium
286,03-01-07-01-02-01-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-07-01-02-01-05.wav,male,disgust,medium
287,03-01-07-01-02-02-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-07-01-02-02-05.wav,male,disgust,medium
288,03-01-07-02-01-01-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-07-02-01-01-05.wav,male,disgust,high
289,03-01-07-02-01-02-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-07-02-01-02-05.wav,male,disgust,high
290,03-01-07-02-02-01-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-07-02-02-01-05.wav,male,disgust,high
291,03-01-07-02-02-02-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-07-02-02-02-05.wav,male,disgust,high
292,03-01-08-01-01-01-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-08-01-01-01-05.wav,male,surprised,medium
293,03-01-08-01-01-02-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-08-01-01-02-05.wav,male,surprised,medium
294,03-01-08-01-02-01-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-08-01-02-01-05.wav,male,surprised,medium
295,03-01-08-01-02-02-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-08-01-02-02-05.wav,male,surprised,medium
296,03-01-08-02-01-01-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-08-02-01-01-05.wav,male,surprised,high
297,03-01-08-02-01-02-05.wav,Data/speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_05\03-01-08-02-01-02-05.wav,male,surprised,high
